CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
26012,,Mark,E,Bebbington,,48 Lacanda Ct.,,National City,California,United States,91950,113-555-0157,8/16/1958,Partial College,Skilled Manual,M,M,1,1,0,1,115214
26013,,Victoria,,Taylor,,2584 Bentley St.,,Newton,British Columbia,Canada,V2L3W8,641-555-0173,4/21/1958,Bachelors ,Professional,F,S,1,1,0,1,94888
26014,,Olivia,,Torres,,5754 Glenhaven Ave,,Palo Alto,California,United States,94303,176-555-0185,6/21/1958,Bachelors ,Professional,F,S,0,1,0,1,85345
26015,,Gabriel,,Chow,,8042 StandingView Dr.,,La Jolla,California,United States,92806,865-555-0127,4/22/1958,Bachelors ,Professional,M,M,1,1,0,1,109335
26016,,Fernando,,King,,942 Brook Street,,Berkeley,California,United States,94704,507-555-0114,5/9/1958,Bachelors ,Professional,M,S,0,1,0,1,115953
26017,,Derrick,W,Alonso,,7970 Jewett Ave.,,Burbank,California,United States,91502,652-555-0173,5/7/1958,Graduate Degree,Professional,M,M,0,2,4,5,112416
26018,,Zachary,R,Thompson,,166 Birchbark Place,,Lynnwood,Washington,United States,98036,921-555-0183,7/18/1958,Graduate Degree,Professional,M,M,1,0,0,5,138357
26019,,Luis,C,Allen,,790 Northstar Drive,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0171,5/5/1969,Graduate Degree,Management,M,M,1,1,4,4,147732
26020,,Barry,R,Lopez,,8982 Ricardo Drive,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0122,4/20/1969,Graduate Degree,Management,M,M,1,0,0,1,137641
26021,,Meghan,E,Gutierrez,,8227 Myrtle Drive,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,7/28/1969,Graduate Degree,Management,F,S,1,0,0,1,131803
26022,,Jamie,,Gao,,5957 Pacifica Ave.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0187,4/4/1969,Graduate Degree,Management,F,M,1,0,0,1,127916
26023,,Crystal,L,Huang,,3241 Dutch Slough Rd.,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,11/9/1968,Bachelors ,Professional,F,M,0,1,2,2,104902
26024,,Jill,N,Gutierrez,,3183 Chestnut Ave.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0112,10/21/1970,Graduate Degree,Management,F,S,1,1,4,4,104408
26025,,Aimee,,Zhang,,3648 ViewPoint Court,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0176,2/15/1970,Bachelors ,Professional,F,S,1,0,0,2,105817
26026,,Cindy,E,Srini,,9099 Warmcastle Ct.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0153,5/14/1967,Bachelors ,Professional,F,S,1,3,5,5,88105
26027,,Michele,,Luo,,330 Shenandoah Dr.,,Findon,South Australia,Australia,5023,1 (11) 500 555-0154,12/24/1969,Graduate Degree,Management,F,S,0,1,0,1,135799
26028,,Brandy,,Garcia,,7420 Lilac Circle,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0118,10/14/1969,Graduate Degree,Management,F,S,0,1,0,1,161302
26029,,Roy,,Vazquez,,8275 Tono Lane,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0143,7/19/1966,Graduate Degree,Management,M,M,0,3,5,5,137439
26030,,Rebekah,,Subram,,1290 Arguello Blvd.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0147,10/22/1965,Bachelors ,Professional,F,M,1,1,3,3,70134
26031,,Katrina,P,Kumar,,6838 El Rancho Drive,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0186,5/27/1965,Bachelors ,Professional,F,S,0,1,3,3,81509
26032,,Leslie,J,Ruiz,,8195 Geary Ct.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0138,8/5/1965,Bachelors ,Professional,F,M,1,4,5,5,75021
26033,,Danny,J,Vazquez,,9012 F St.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0183,7/13/1965,Bachelors ,Professional,M,S,1,1,0,0,106736
26034,,Rosa,,Gao,,9052 Madhatter Lane,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0153,6/27/1964,Bachelors ,Professional,F,M,1,2,3,3,88366
26035,,Shannon,,Vazquez,,8129 Golden Rain,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0110,5/28/1964,Bachelors ,Professional,M,S,1,2,3,3,109258
26036,,Haley,,Wright,,9279 Masonic Dr.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0176,10/20/1964,Bachelors ,Professional,F,S,1,2,3,3,77221
26037,,Erik,L,Dominguez,,637 Lindsey Court,,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0177,6/17/1973,Partial High School,Manual,M,S,1,2,0,0,20278
26038,,Nicole,E,Flores,,Dunckerstr 6844,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0181,12/24/1973,Partial College,Clerical,F,S,0,1,0,0,43117
26039,,Robert,J,Garcia,,8401 Carson Street,,W. Linn,Oregon,United States,97068,550-555-0153,1/13/1957,High School,Professional,M,M,1,2,0,2,88786
26040,,Ana,,Butler,,6144 Rising Dawn Way,,Langley,British Columbia,Canada,V3A 4R2,912-555-0166,5/24/1957,Partial College,Professional,F,M,1,0,1,2,77908
26041,,Gloria,G,Torres,,692 Honey Trail Lane,,Bellingham,Washington,United States,98225,435-555-0171,7/5/1957,Partial College,Professional,F,M,1,0,2,3,81872
26042,,Devin,,Griffin,,7053 Santa Maria Ct.,,Long Beach,California,United States,90802,497-555-0116,10/6/1957,Partial College,Professional,M,M,0,1,0,2,125698
26043,,Jodi,,Becker,,9183 J Ave,,Bremerton,Washington,United States,98312,141-555-0181,8/8/1956,Partial High School,Skilled Manual,F,M,1,2,0,2,88901
26044,,Gavin,,Hughes,,1597 Apple Dr.,,San Gabriel,California,United States,91776,774-555-0177,4/18/1956,Partial High School,Skilled Manual,M,S,0,2,0,2,110609
26045,,Samuel,,Jenkins,,7532 Erie Dr,,Milwaukie,Oregon,United States,97222,810-555-0121,6/14/1956,Partial High School,Skilled Manual,M,S,0,2,0,2,94398
26046,,Kara,,Kumar,,2489 Dianda Drive,,Bellflower,California,United States,90706,386-555-0121,5/18/1956,Partial High School,Skilled Manual,F,S,1,2,0,2,93949
26047,,Ashley,A,Hall,,3535 Hillview Dr.,,Issaquah,Washington,United States,98027,114-555-0173,4/7/1956,Partial High School,Skilled Manual,F,M,1,2,0,2,99710
26048,,Brad,K,Oliver,,3426 Fernwood Drive,,Concord,California,United States,94519,872-555-0178,1/1/1956,High School,Professional,M,M,1,2,0,2,74030
26049,,Christopher,R,White,,5165 Oakmead,,Cliffside,British Columbia,Canada,V8Y 1L1,743-555-0158,6/7/1956,High School,Professional,M,M,0,2,0,2,80735
26050,,Clarence,P,Ye,,8523 Magic Dr,,Bremerton,Washington,United States,98312,832-555-0169,9/14/1956,High School,Professional,M,S,0,2,0,2,97975
26051,,Joshua,,Williams,,5988 Red Leaf,,Oak Bay,British Columbia,Canada,V8P,477-555-0116,12/24/1932,Partial College,Professional,M,M,1,2,0,3,59686
26052,,Carolyn,,Subram,,2868 Central Avenue,,Burien,Washington,United States,98168,418-555-0156,4/24/1965,Partial College,Professional,F,M,1,3,5,5,92659
26053,,Austin,E,Anderson,,7259 Birchwood,,Edmonds,Washington,United States,98020,939-555-0191,3/22/1965,Bachelors ,Management,M,M,1,3,1,3,110912
26054,,Dylan,A,Lee,,4785 Stillman Court,,Marysville,Washington,United States,98270,390-555-0134,1/13/1965,Bachelors ,Management,M,S,0,4,1,4,131025
26055,,Ethan,,Foster,,6642 Sandview Dr,,Yakima,Washington,United States,98901,411-555-0125,8/20/1965,Partial College,Professional,M,S,1,4,1,4,125393
26056,,Karen,T,Zeng,,9975 Haynes Court,,Bellflower,California,United States,90706,671-555-0179,12/15/1965,Partial College,Professional,F,S,1,4,1,4,110935
26057,,Barry,E,Subram,,7393 Jacaranda Dr.,,Burbank,California,United States,91502,910-555-0118,2/17/1965,Bachelors ,Management,M,S,1,3,2,2,180779
26058,,Faith,,Stewart,,3512 View Dr.,,Downey,California,United States,90241,710-555-0158,11/25/1965,Bachelors ,Management,F,S,1,4,2,3,150778
26059,,Andrew,,Anderson,,4777 Rockne Drive,,Palo Alto,California,United States,94303,442-555-0139,10/21/1965,Graduate Degree,Management,M,M,1,4,1,1,160780
26060,,Kyle,D,Edwards,,744 Ohara Avenue,,San Gabriel,California,United States,91776,230-555-0157,11/12/1965,Graduate Degree,Management,M,M,1,1,2,2,191680
26061,,Connor,,Butler,,7669 Springfield Drive,,Woodland Hills,California,United States,91364,399-555-0199,4/18/1965,Graduate Degree,Management,M,S,0,3,0,0,179684
26062,,Chad,,Raji,,6992 Ponderosa Drive,,Ballard,Washington,United States,98107,745-555-0141,9/11/1964,Partial College,Professional,M,M,1,2,3,4,117016
26063,,Wesley,P,Lu,,2253 Firestone Dr.,,Bellingham,Washington,United States,98225,161-555-0142,7/13/1964,Partial College,Professional,M,M,1,2,3,4,129428
26064,,Logan,,Scott,,3534 Park Highlands Blvd.,,Spokane,Washington,United States,99202,265-555-0163,6/20/1964,Partial College,Professional,M,M,1,1,2,5,123553
26065,,Chloe,J,Powell,,1893 Argyll Ave.,,Berkeley,California,United States,94704,751-555-0166,2/20/1964,Bachelors ,Management,F,S,0,4,2,3,122079
26066,,Elizabeth,,Martinez,,7339 Eureka Lane,,Berkeley,California,United States,94704,912-555-0186,7/27/1956,Partial College,Professional,F,M,0,0,2,3,85515
26067,,Erin,,Morgan,,8595 Mariposa Ct,,Lemon Grove,California,United States,91945,123-555-0118,1/23/1956,Partial College,Professional,F,M,0,1,2,3,78061
26068,,Dylan,,Patterson,,3190 Glenhaven Ave,,Olympia,Washington,United States,98501,331-555-0163,12/16/1956,Partial College,Professional,M,M,1,0,3,4,92025
26069,,Jessica,,Foster,,428 Delaware Court,,Langley,British Columbia,Canada,V3A 4R2,513-555-0119,9/19/1956,Partial College,Professional,F,M,1,0,3,4,70731
26070,,Elijah,A,Patterson,,5437 Spring Hill Road,,Bellflower,California,United States,90706,114-555-0158,7/3/1956,Partial College,Professional,M,S,1,0,1,2,103247
26071,,Brittany,W,Henderson,,7904 Eagle Peak Avenue,,Concord,California,United States,94519,503-555-0185,7/8/1955,Partial High School,Skilled Manual,F,S,0,2,0,2,86323
26072,,Kelli,W,Zhang,,200 Mitchelleanjen Ln.,,Beverly Hills,California,United States,90210,182-555-0118,7/5/1955,Partial High School,Skilled Manual,F,S,1,2,0,2,82980
26073,,Julia,N,Adams,,6205 Lorie Lane,,Shawnee,British Columbia,Canada,V8Z 4N5,681-555-0110,4/11/1934,Graduate Degree,Management,F,S,0,2,0,2,63736
26074,,Isaac,D,Reed,,7594 Clearland Circle,,Vancouver,British Columbia,Canada,V7L 4J4,482-555-0118,10/16/1963,Partial College,Professional,M,M,1,2,3,4,116988
26075,,Jessica,N,Walker,,5872 Whiteaben Drive,,Walla Walla,Washington,United States,99362,409-555-0140,4/27/1963,Partial College,Professional,F,S,1,2,0,0,101061
26076,,Kelly,,Ross,,7114 South Royal Links,,Langford,British Columbia,Canada,V9,110-555-0119,11/13/1962,Partial College,Professional,F,M,1,2,4,5,93977
26077,,Isaac,,Collins,,490 Alan Dr.,,Sooke,British Columbia,Canada,V0,247-555-0137,11/23/1962,Partial College,Professional,M,M,1,3,4,5,134724
26078,,Alberto,R,Dominguez,,3219 Sandra Circle,,Bellingham,Washington,United States,98225,985-555-0125,5/11/1962,Partial College,Professional,M,M,1,3,4,5,125301
26079,,Ryan,,Robinson,,5889 Kenwal Rd.,,Bellingham,Washington,United States,98225,145-555-0138,9/13/1962,Partial College,Professional,M,M,1,4,4,5,114211
26080,,Sydney,,Roberts,,8811 Medicine St.,# 44,Everett,Washington,United States,98201,684-555-0148,11/23/1962,Partial College,Professional,F,M,1,3,2,2,105892
26081,,Edward,C,Green,,6412 Clifford Court,,Seattle,Washington,United States,98104,629-555-0147,8/23/1962,Partial College,Professional,M,S,0,3,2,2,125874
26082,,Christian,S,Johnson,,4180 Frisbie Court,,Lemon Grove,California,United States,91945,930-555-0142,7/5/1962,Bachelors ,Management,M,S,0,4,2,2,161734
26083,,Alyssa,,Smith,,324 Mepham Dr.,,San Gabriel,California,United States,91776,751-555-0111,2/5/1962,Partial College,Professional,F,S,0,4,1,1,122680
26084,,Luke,,Jenkins,,3309 Clay Way,,Spring Valley,California,United States,91977,307-555-0136,4/26/1962,Bachelors ,Management,M,M,0,3,2,2,157588
26085,,Ian,,Powell,,2602 Glenside Court,,Newton,British Columbia,Canada,V2L3W8,121-555-0117,7/26/1961,Partial College,Professional,M,M,1,3,4,5,92060
26086,,Sean,J,Cox,,2862 Pinehurst Court,,Issaquah,Washington,United States,98027,148-555-0192,7/20/1961,Partial College,Professional,M,M,1,3,4,5,111072
26087,,Ashley,H,Price,,1820 St. Andrews Dr.,,Milwaukie,Oregon,United States,97222,895-555-0178,7/27/1961,High School,Professional,F,M,1,1,3,4,96128
26088,,Ethan,,Perry,,4823 Park Blvd.,,Seattle,Washington,United States,98104,969-555-0145,9/16/1961,High School,Professional,M,M,1,2,3,4,141975
26089,,Terry,A,Rai,,4488 Kirkwood Drive,,Bellflower,California,United States,90706,898-555-0181,8/11/1961,Bachelors ,Management,M,S,0,3,3,3,148112
26090,,Mathew,,Moreno,,6695 Treat Blvd.,,Bellflower,California,United States,90706,890-555-0162,10/23/1961,Bachelors ,Management,M,S,1,3,3,3,158510
26091,,Chloe,J,Bennett,,438 Mt. Etna,,Santa Monica,California,United States,90401,619-555-0121,8/21/1961,Bachelors ,Management,F,M,0,4,2,2,157499
26092,,Devin,E,Morgan,,6514 Las Juntas Way,,Bellingham,Washington,United States,98225,437-555-0116,5/4/1955,Partial High School,Skilled Manual,M,S,1,2,0,2,106686
26093,,Nicole,,Washington,,3410 Hemlock Ave.,,El Cajon,California,United States,92020,635-555-0115,8/10/1955,High School,Professional,F,S,0,2,0,2,74552
26094,,Sarah,,Butler,,7292 Preakness Court,,Oakland,California,United States,94611,990-555-0127,6/11/1955,High School,Professional,F,M,0,2,0,2,74498
26095,,Trinity,,Kelly,,290 Reed Way,,Shawnee,British Columbia,Canada,V9B 2C3,816-555-0169,7/15/1955,High School,Professional,F,M,1,0,3,4,74982
26096,,Kevin,A,Wright,,2753 Rubiem Ct.,,Burbank,California,United States,91502,143-555-0170,1/25/1955,High School,Professional,M,M,1,1,1,2,115935
26097,,Robert,,Flores,,400 Pecan Street,,San Francisco,California,United States,94109,165-555-0125,6/11/1935,Graduate Degree,Management,M,S,0,3,3,3,190419
26098,,Daniel,,Lee,,4575 Shannondale Drive,,West Covina,California,United States,91791,826-555-0171,9/9/1935,Graduate Degree,Management,M,S,0,3,3,3,174233
26099,,Christina,,Bell,,2324 California St,,Port Hammond,British Columbia,Canada,V6B 3P7,741-555-0144,1/9/1936,Partial College,Professional,F,M,0,2,0,3,50925
26100,,James,Garner,Ptaszynski,,7345 Kenwal Rd.,,Shawnee,British Columbia,Canada,V8Z 4N5,127-555-0194,4/2/1936,Partial College,Professional,F,S,1,2,0,3,61378
26101,,Phillip,S,Smith,,4914 Sierra Drive,,Bellingham,Washington,United States,98225,827-555-0134,1/13/1936,Graduate Degree,Management,M,M,1,2,0,2,90846
26102,,Ana,A,Wood,,6105 Brownstone Rd,,Beaverton,Oregon,United States,97005,402-555-0143,6/22/1960,High School,Professional,F,S,0,2,3,4,100556
26103,,Jack,A,Yang,,533 Beauer Lane,,Edmonds,Washington,United States,98020,895-555-0130,3/26/1960,High School,Professional,M,M,1,3,3,4,130392
26104,,Timothy,D,Edwards,,8780 Stephanie Way,,Portland,Oregon,United States,97205,773-555-0115,2/14/1960,Partial College,Professional,M,M,0,0,3,3,141277
26105,,Morgan,C,Gonzales,,705 Seaview Avenue,,Colma,California,United States,94014,163-555-0146,11/10/1960,Partial College,Professional,F,M,0,4,3,3,121116
26106,,Connor,,King,,3819 Clayton Way,,Los Angeles,California,United States,90012,109-555-0113,3/12/1960,High School,Professional,M,S,1,3,4,5,153357
26107,,Alexis,,Thomas,,6987 Buchanan Ct.,,Newport Beach,California,United States,92625,150-555-0131,4/12/1960,Bachelors ,Management,F,M,1,3,3,4,154932
26108,,Dylan,D,Thompson,,6321 Laguna Street,,San Gabriel,California,United States,91776,711-555-0114,5/5/1960,Graduate Degree,Management,M,S,0,2,1,1,182827
26109,,Dalton,J,Rodriguez,,7839 Liszt Way,,San Diego,California,United States,92102,543-555-0143,9/3/1954,Partial High School,Skilled Manual,M,M,1,2,0,3,77535
26110,,James,,Alexander,,9910 North Wateroak Ct,,Burien,Washington,United States,98168,847-555-0149,11/5/1954,High School,Professional,M,M,1,0,1,3,100734
26111,,Sarah,S,Coleman,,5497 Corte Del Prado,,Long Beach,California,United States,90802,531-555-0177,7/10/1954,High School,Professional,F,M,1,1,1,3,85364
26112,,Luke,,Perry,,1641 Overhill Rd,,Walla Walla,Washington,United States,99362,248-555-0172,8/10/1953,Graduate Degree,Management,M,M,1,2,0,3,117045
26113,,Caitlin,L,Rivera,,3598 Walnut Place,,Oak Bay,British Columbia,Canada,V8P,177-555-0164,3/13/1953,Graduate Degree,Management,F,S,1,2,0,3,100308
26114,,Isaac,J,Peterson,,9187 Mario Way,,Berkeley,California,United States,94704,652-555-0117,2/17/1953,Graduate Degree,Management,M,S,1,2,0,3,124466
26115,,Savannah,,Mitchell,,4712 Brook Way,,Cliffside,British Columbia,Canada,V8Y 1L1,913-555-0111,10/24/1953,Graduate Degree,Management,F,S,0,2,0,3,97336
26116,,Ashley,,Martin,,799 B St.,,Ballard,Washington,United States,98107,647-555-0116,7/5/1953,Graduate Degree,Management,F,S,0,2,0,3,94672
26117,,Samuel,,Wright,,7797 Richard Place,,Chula Vista,California,United States,91910,894-555-0144,10/8/1952,Partial College,Professional,M,M,1,2,0,3,54756
26118,,Ashley,A,Butler,,5243 Miguel Drive,,Oakland,California,United States,94611,607-555-0162,8/25/1952,Partial College,Professional,F,M,1,2,0,3,51800
26119,,Danielle,B,Gray,,6586 El Rancho Drive,,Beverly Hills,California,United States,90210,323-555-0151,11/18/1951,Partial College,Professional,F,M,1,2,0,3,60086
26120,,Miguel,,Lewis,,7943 Walnut Ave,,Chula Vista,California,United States,91910,850-555-0119,4/21/1951,Partial College,Professional,M,S,0,2,0,3,45414
26121,,Madeline,K,Nelson,,8499 San Marino Ct.,,Novato,California,United States,94947,522-555-0115,7/17/1951,Partial College,Professional,F,M,0,2,0,3,44387
26122,,Lauren,,Gonzales,,7765 Sunsine Drive,,Los Angeles,California,United States,90012,885-555-0196,4/7/1951,Partial College,Professional,F,S,1,2,0,4,60557
26123,,Isabella,R,Scott,,9660 Algiers Drive,,National City,California,United States,91950,126-555-0118,11/7/1951,Partial College,Professional,F,S,1,2,0,4,52583
26124,,Riley,C,James,,2953 Fruitwood Drive,,Concord,California,United States,94519,458-555-0174,3/12/1950,Partial College,Professional,F,M,1,2,0,4,58997
26125,,Sara,D,Roberts,,1121 Serrano Way,,Spokane,Washington,United States,99202,434-555-0160,11/14/1950,Partial College,Professional,F,S,1,2,0,4,55730
26126,,Alexandra,R,Bell,,2944 North Main St.,,Los Angeles,California,United States,90012,987-555-0181,10/26/1949,High School,Professional,F,M,1,2,0,4,47405
26127,,Terry,G,Chander,,771 Northridge Drive,# 495,Bellevue,Washington,United States,98004,998-555-0171,4/2/1949,High School,Professional,M,M,1,2,0,4,79020
26127,,Terry,G,Chander,,521 Hermosa,,Bellevue,Washington,United States,98004,998-555-0171,4/2/1949,High School,Professional,M,M,1,2,0,4,64896
26128,,Samuel,,Phillips,,1296 Banyan Way,,Oakland,California,United States,94611,588-555-0175,5/27/1949,High School,Professional,M,S,1,2,0,4,47418
27784,,Shane,,Arun,,"33, rue du Puits Dixme",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0121,11/2/1964,Partial High School,Manual,M,S,0,1,2,3,20811
26130,,Ronnie,,Liu,,6314 Minute Dr.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0117,11/13/1964,Bachelors ,Professional,M,M,1,3,4,4,104404
26131,,Lawrence,C,Suarez,,9583 Silverwood Dr.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0177,10/26/1963,Bachelors ,Professional,M,M,1,2,2,3,101033
26132,,Shelby,,Ward,,7355 Stillwater Ct,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0177,12/14/1963,Bachelors ,Professional,F,S,0,1,0,0,79843
26133,,Jesse,,Hall,,2539 Artnell Ct,,Melton,Victoria,Australia,3337,1 (11) 500 555-0110,7/11/1963,Bachelors ,Professional,M,S,1,1,0,0,102455
26134,,Bridget,,Goel,,7686 O St.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0113,5/5/1967,Bachelors ,Professional,F,M,1,0,3,3,92418
26135,,Erica,P,Sun,,7141 Second Ave.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0137,2/21/1967,Bachelors ,Professional,F,M,1,0,3,3,115320
26136,,Tabitha,A,Gonzalez,,6531 William Reed Dr.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0177,6/27/1967,Bachelors ,Professional,F,M,1,0,3,3,114927
26137,,Joshua,A,Clark,,2467 Clearland Circle,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,4/8/1967,Bachelors ,Professional,M,M,1,0,4,4,121746
26138,,Latoya,C,Chander,,6037 Daffodil Drive,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0146,3/9/1962,Partial College,Skilled Manual,F,M,1,1,0,1,69206
26139,,Derek,A,Nara,,7144 Augustine Drive,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0119,7/21/1961,Partial College,Skilled Manual,M,S,1,1,0,1,71049
26140,,Emily,L,Long,,9344 Vloching Circle,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0136,12/28/1966,Graduate Degree,Management,F,S,0,1,0,0,114531
26141,,Jorge,,Zhu,,3632 Ramsay Circle,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0125,9/27/1966,Graduate Degree,Management,M,S,1,3,0,0,177337
26142,,Micheal,,Dominguez,,1256 Orangewood Ave.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0114,12/26/1960,Partial College,Skilled Manual,M,M,1,1,0,1,98066
26143,,Michele,,Mehta,,2809 Via Montana,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0174,8/9/1959,Bachelors ,Professional,F,M,1,1,0,1,119110
26144,,Cassidy,N,Russell,,6441 Clear Court,#501,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0184,2/8/1933,Bachelors ,Professional,F,S,1,1,0,2,46272
26145,,Calvin,W,Shen,,2074 Bluefish Lane,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0168,10/13/1965,Bachelors ,Professional,M,M,0,1,0,0,101299
26146,,Laura,L,Wang,,4006 Sunny Ave.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0134,3/11/1965,Bachelors ,Professional,F,M,1,4,5,5,98797
26147,,Ivan,A,Subram,,9183 Glenmount Dr.,,Perth,South Australia,Australia,6006,1 (11) 500 555-0136,2/1/1965,Bachelors ,Professional,M,M,1,4,5,5,138556
26148,,Michael,M,Thompson,,8084 Cardiff Drive,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0185,3/27/1965,Bachelors ,Professional,M,M,1,4,5,5,127651
26149,,Casey,,Chande,,8802 Valley Manor,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0111,3/14/1964,Bachelors ,Professional,F,S,0,1,0,0,84510
26150,,Nancy,H,Rana,,1828 Blackburn Ct.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0180,10/27/1964,Bachelors ,Professional,F,S,0,1,0,0,83428
26151,,Austin,,Lee,,5627 Crystal Avenue,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0163,2/5/1959,Bachelors ,Professional,M,M,1,1,0,1,128291
26152,,Jaime,M,Gill,,371 Woodside Way,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0153,8/13/1963,Bachelors ,Professional,F,S,0,2,0,0,86369
26153,,Rebecca,M,Collins,,4501 Terrace Road,#60,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0136,5/10/1962,Partial College,Skilled Manual,F,M,1,1,0,1,64712
26154,,Cory,,Madan,,9497 Richard Ave.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0130,10/28/1962,Partial College,Skilled Manual,M,M,1,1,0,1,81923
26155,,Chad,A,Xie,,8753 Jacaranda Dr.,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0174,9/22/1962,Bachelors ,Professional,M,M,1,2,4,5,101949
26156,,Shannon,,Cai,,674 Woodchuck Pl.,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0163,4/6/1962,Partial College,Skilled Manual,F,M,1,2,4,5,65045
26157,,Brad,,Xu,,6869 Shakespeare Drive,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0190,2/11/1961,Partial College,Skilled Manual,M,M,1,3,4,5,90901
26158,,Lisa,,Wu,,8426 Easley Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0127,8/15/1957,Partial College,Skilled Manual,F,M,1,1,0,1,77217
26159,,Virginia,,Raman,,3242 Coralie Drive,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0191,7/10/1957,Partial College,Skilled Manual,F,S,1,1,0,1,81549
26160,,Leonard,,Lal,,4644 St. Andrews Way,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0148,8/26/1957,Partial College,Skilled Manual,M,M,1,1,0,1,88815
26161,,Wayne,A,Raji,,8989 Twincreek Ct.,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0159,10/19/1960,Partial College,Skilled Manual,M,M,1,2,2,3,86183
26162,,Toni,,Malhotra,,7367 Wests Way,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,8/10/1960,Partial College,Skilled Manual,F,M,1,2,2,3,88416
26163,,Autumn,O,Cai,,8958 Carleton Street,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0114,5/18/1960,Partial College,Skilled Manual,F,M,1,3,4,5,82090
26164,,Krista,,Vazquez,,2396 Mink Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0168,12/12/1960,Partial College,Skilled Manual,F,M,0,3,4,5,77431
26165,,Alexandra,C,Flores,,7354 Scramble Rd,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0173,2/26/1957,Partial College,Skilled Manual,F,M,1,1,0,1,85365
26166,,Brett,,Van,,2035 Shelly Dr,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0151,3/7/1956,Partial College,Skilled Manual,M,M,0,1,0,1,109998
26167,,Jaclyn,D,Zhao,,8033 Gumwood,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0181,5/21/1953,Bachelors ,Management,F,S,0,1,0,2,46950
26168,,Ian,,Campbell,,700 Oaxaca,# 17,Edmonds,Washington,United States,98020,487-555-0110,8/26/1976,High School,Skilled Manual,M,S,1,2,0,0,50703
26169,,Alexandra,B,White,,287 D Bel Air Dr.,,San Carlos,California,United States,94070,943-555-0147,3/2/1976,High School,Skilled Manual,F,M,1,2,0,0,47406
26170,,Jeremiah,C,Jenkins,,7356 Indigo Ct.,,San Gabriel,California,United States,91776,191-555-0117,5/4/1976,High School,Skilled Manual,M,S,0,2,0,0,44952
